5,"July 17, 2018"," I love it, it actually works!!! I spent so long trying to get dantdms voice 
on and it really paid off. It actually sounded like him saying 
""...Hello....... I need to ask you a question....... "" and then I played 
the smashing it song!!! Thanks so much for this app. 😀❤❤💓💕💖💗💞💋"
3,"July 14, 2018"," It's a great app and all those who said its fake better think twice... The 
only problem why I didn't give a 5 star is cuz the app does not enable it's 
user to use private or customize images to be displayed during the call.. 
Great App guys Weldon..."
5,"July 11, 2018"," THIS IS AWSOME! Like, I took a screenshot of me fake calling Harry Potter 
and sent it to my freind. I said ""Im calling the real Harry Potter!"" She 
said ""That is so weird!"""
1,"July 9, 2018"," I thought you can Call others to prank them. Turns out it's on your own 
phone. Waste of time and space on phone."
1,"July 8, 2018", Way too many ads. Other than that its pretty fun to use.
5,"July 11, 2018", I think this app might be fake. Dont let them scam you.
5,"July 16, 2018"," My sister thought she was gonna die. This is how good this prank call app 
is. That's all I need to say."
5,"July 6, 2018"," I prank my mom and dad and l put the girlfriend l download this app also in 
my big brother then I put the girlfriend one then I said to him keep your 
phone with you then suddenly the girlfriend call .my dad my mum is mad at 
him beat him and say for them there it was a prank they beat me also but ...Full ReviewI prank my mom and dad and l put the girlfriend l download this app also in 
my big brother then I put the girlfriend one then I said to him keep your 
phone with you then suddenly the girlfriend call .my dad my mum is mad at 
him beat him and say for them there it was a prank they beat me also but it 
was nice"
1,"July 16, 2018", Stupid when I Put my voice crashes DO NOT DOWNLOAD THIS WATER OF UR TIEM
5,"July 13, 2018"," So I pranked my mom with the pizza and I'm like ""Hello?? Yes I ordered 
pizza."" And my mom was like ""Who is it?"""
5,"July 12, 2018"," This is a great app! I totally got my sister soo good! Her reaction was 
amazing! 😂😂 I used the boyfriend caller.. 😂👍"
5,"July 10, 2018"," It works even out of the app and you can set an alarm and turn off the 
phone and it still sends a fake call👍"
5,"July 18, 2018"," I love it. I Pranked my friend so easily, he wanted to speak to them then I 
showed him it was a Prank & I finally Pranked him back."
5,"July 4, 2018"," I laughed so hard because I just pranked my sister with it and she was 
creeped out cuz it wasn't responding lol"
5,"July 17, 2018"," I love this and it's funny too I can scare my brother and say I'm calling 
mom 🤣"
5,"July 2, 2018"," And Love It Its A Great Way To Prank A Family Member Or A Friend I Did The 
Pizza One An It Shocked My Sister."
5,"July 14, 2018", It got my sister so gud she said hello😂
5,"July 17, 2018", When I first played the game I felt good
5,"July 11, 2018", Make a fake texting app just like this
5,"July 13, 2018", You can prank your classmates when you are in classroom
3,"July 17, 2018"," Its an good prank that I can do with my friends but there is an problem 
that I can't ally the ringtones in it that's why I have given three star, 
not five..."
5,"July 1, 2018", Pretty good I've been pranked with this now I came here XD
5,"July 3, 2018", I love it even though it keeps turning off on me
5,"June 30, 2018", My mom thought some one was calling me so I got in trouble
4,"July 15, 2018"," This game is very Savage. It literally pranked my family. It is useful to 
prank others. Nice for entertainment"
3,"July 13, 2018"," I dont like it you cant have a real conversation with the person who you 
want to call"
5,"June 29, 2018"," I prank my big sis she though that they were going to get her voice. Love 
it."
5,"July 9, 2018", It is great once I prank my mom with the police and my siblings
2,"July 6, 2018"," Its a waste of time nobody talked nothing don't download don't even look at 
it"
5,"July 16, 2018", I can fake many of my friends but add more characters
