3,"June 29, 2018"," I would love it if it was more like prankdial. If you can change the caller 
ID and remove the message at the end that the person is being pranked. I 
don't care to pay. let me point out you have some of the best pranks, no 
one has them. But if you work on the caller ID n remove the message, no 
li...Full ReviewI would love it if it was more like prankdial. If you can change the caller 
ID and remove the message at the end that the person is being pranked. I 
don't care to pay. let me point out you have some of the best pranks, no 
one has them. But if you work on the caller ID n remove the message, no 
limit on time of the day to call. I'm switching to you."
3,"June 25, 2018"," I used to have this app on my other phone and I absolutely loved it. Now I 
have the brand new Android S9 and I paid $10 for credits and it's only 
working about 10% of the time. I pick the prank and then pick a contact and 
it says loading for 10 minutes and nothing happens. Then I am charge the 
c...Full ReviewI used to have this app on my other phone and I absolutely loved it. Now I 
have the brand new Android S9 and I paid $10 for credits and it's only 
working about 10% of the time. I pick the prank and then pick a contact and 
it says loading for 10 minutes and nothing happens. Then I am charge the 
credit and nothing worked."
3,"June 23, 2018"," U should allow unlimited credits bc it sucks not being able to make anymore 
calls after u run out. This app could be so much more fun if u could make 
unlimited calls I hope u take my suggestion seriously"
2,"June 20, 2018"," Delay in talking when the person has already answerd the phone (2) the 
recording really sounds like a recording instead of a person (3) they don't 
allow you to hear your conversation you have to wait until it's finished 
this prank call suck"
5,"July 13, 2018"," I like this app I got my friends so many times it is really funny but make 
sure you hit the record button to listen to as many times as you want."
1,"June 28, 2018"," It tell you you can hear the recordings after the prank call go to logs and 
can't click NOTHING.. THIS APP SUCKS.. DO NOT DIWNLOAD6"
2,"July 15, 2018"," I watched the video AND downloaded the ""Fair"" app however, I did not get 
the 2000 free credits. Please issue the credits I was offered."
5,"July 9, 2018"," It's alright needs more prank calls and we can hear the call when they are 
being done instead of recording the"
1,"June 25, 2018"," I used this app and when my friend got the call,the only audio was 
""application error"" a bit disappointed,please fix soon"
5,"June 25, 2018"," It is slow loading and it doesn't really send the prank well after 200 
hiusred it does but still it tacks forever"
4,"June 21, 2018", Think it shouldn't say such dum sounding names to make it more realistic
5,"July 16, 2018", I would like it if I can hurry up and prank somebody
4,"July 1, 2018", It's ciara and Lexi this app is dumb and does not work
5,"July 17, 2018"," So funny worked so good my sister had no idea it's easy to use and doesn't 
show your real number!"
5,"June 27, 2018", I like it cuz it a funny prank call app
3,"June 28, 2018", I have no clue it told me to do this
3,"July 5, 2018"," I just started using this app and its already asking to be rated ,but lets 
see how far this gets if its good or not ."
5,"July 11, 2018", Just the best. Prank app ever
5,"July 1, 2018", Great funnny prank app.USE IT NOW.
5,"July 2, 2018", This makes me laugh hard as hell
3,"July 16, 2018"," Would be better if some didn't sound so fake. If it sounded more normal I 
think it would work better"
5,"July 8, 2018", They should make it for for 10 prank calls a week
3,"June 20, 2018", Wish i could hear the call live.
5,"June 26, 2018", You need to get this to prank call
4,"July 14, 2018"," I usually love this app but recently has some issues with l loading and 
sendingbpranks"
5,"July 5, 2018", Really good app not a lot of adds but still a great app to use
5,"July 4, 2018"," It's fun to listen to all the pranks and even funnier when you hear the 
recordings."
5,"July 15, 2018"," I honestly love it, ny friends are so gullible and i keep getting them lol"
5,"July 8, 2018", Omg I got in trouble
3,"June 27, 2018", Some of other more choices more options less pay to play
5,"July 6, 2018", Need more way to get free tokens
1,"July 16, 2018", It wouldnt let me hear the recording
4,"July 9, 2018", Idk what it gonna do cause it made me do this
4,"July 10, 2018", It's pretty fun to prank family members
3,"July 2, 2018", I like it. But the voices (some of them) should sound more real.
5,"June 26, 2018", It does really funny stuff
4,"June 27, 2018", This app is amazing I prank everyone that I know so good
5,"July 16, 2018", I think this is going to be really funny
5,"July 17, 2018", I got my whole family
5,"July 4, 2018", So cool I prank so many people
5,"July 1, 2018", I think it is pretty funny i have gotten my friend a few times
5,"July 8, 2018", I love this app it is so funny to prank people
5,"July 2, 2018", I loooove what you made.
5,"June 20, 2018", It is real and I like it
1,"June 24, 2018", This app sucks royaly
5,"June 25, 2018", Prank Donald Trump
1,"July 15, 2018", I hate the picture
5,"July 13, 2018", Funny AND dumd
5,"June 23, 2018", It's so fun and funny I love it . I did it on my ex it was so fun
4,"June 24, 2018", Nice app to have when bored
5,"June 29, 2018", Funny good app for prank calls
5,"June 21, 2018", Thank you!
4,"July 1, 2018", This is so dang cool I poo0 my day pantskkhsh
5,"July 17, 2018", This app is great I got my cousin so good
3,"June 29, 2018", yea it's a okay app
5,"July 9, 2018", It's funny 07iijgdne
1,"July 17, 2018", Haven't tried it
5,"June 22, 2018", It's soooooo funny
5,"June 30, 2018", It's harlious lol
5,"July 6, 2018", So good i but it won't let me view the recordings
5,"June 28, 2018", Good👍 they making me rate so ok then
5,"July 5, 2018", Super funny!!!
5,"July 17, 2018", Time killer!!!
5,"July 3, 2018", It's really funny 😂
5,"June 22, 2018", Very lit but u do t know when it is calling
5,"June 28, 2018", It's so funny
5,"June 21, 2018", Made me cum.
5,"June 22, 2018", My name is jeffy
5,"June 22, 2018", Poop on ma face
5,"June 30, 2018", It is so funny
5,"June 29, 2018", Like this app a lot
5,"June 29, 2018", I like this app
5,"July 2, 2018", I like it lol
3,"July 2, 2018", ok so far
5,"July 4, 2018", I like the app
5,"July 13, 2018", Money for you guys
5,"July 15, 2018", No thank you
1,"July 15, 2018", Nothing I hate it doesn't even do nothing
5,"June 27, 2018", It's not cool
5,"July 1, 2018", I use it I like it
5,"July 11, 2018", It's fun to prank the person
5,"July 2, 2018", I love it so damn funny
4,"July 8, 2018", Would like it if there were more options
5,"July 10, 2018", That its good but tell me the record
4,"July 16, 2018", This is what's up
5,"July 13, 2018", Works a 100 %
5,"July 11, 2018", It's a is one
5,"July 7, 2018", It's badasd
4,"July 7, 2018", Its cool and I get to have fun with it.
5,"July 9, 2018", It's gucie
4,"July 12, 2018", Not a bad app but could be beter.
5,"July 13, 2018", It's funny
5,"June 21, 2018", It works 100% its SOOO GOOD
5,"June 23, 2018", Good prank call app
5,"July 9, 2018", I love the park call its great
5,"June 30, 2018", It works great i like it so far
5,"July 16, 2018", Getting co workers and bosses is really hilarious
5,"July 13, 2018", It's okay
5,"June 25, 2018", It is a very good idea to make a good app
5,"June 28, 2018", It's coo
3,"July 1, 2018", It's ok
4,"June 29, 2018", It's ok
3,"June 29, 2018", It's ok
3,"July 10, 2018", It's OK
1,"July 16, 2018", It's ok
5,"July 8, 2018", works awesome. recomend this app for prankers...
5,"June 27, 2018", I love this app point blank
5,"June 30, 2018", I love this app so muchhh
5,"July 5, 2018", It's so cool 5 stars
5,"July 17, 2018", Yess Yes its the best funny
5,"June 20, 2018", I like it
5,"June 23, 2018", So funny
4,"June 25, 2018", Lol so much fun!
5,"June 27, 2018", Like it like that
5,"June 27, 2018", I like it
5,"July 1, 2018", I lobe it
4,"June 30, 2018", I like it
4,"July 1, 2018", Hahaha lol
5,"July 1, 2018", Funny stuff
3,"June 30, 2018", H hmm
5,"July 1, 2018", Its ok
5,"July 2, 2018", Othing Ok
5,"July 4, 2018", Sooo funny
5,"July 3, 2018", I like it
5,"July 4, 2018", I like it
4,"July 4, 2018", No mlm
5,"July 5, 2018", Funny asf
3,"July 3, 2018", Ok ok
3,"July 6, 2018", Its funny
1,"July 4, 2018", Its suck
5,"July 4, 2018", Wow amizing
5,"July 6, 2018", Its funny
5,"July 7, 2018", I like it
5,"July 7, 2018", Ots ok
3,"July 8, 2018", funny stuff
5,"July 9, 2018", I like it
4,"July 9, 2018", Its god
5,"July 9, 2018", I like it
3,"July 11, 2018", Its ok
4,"July 12, 2018", Its okay
5,"July 14, 2018", Its ok
3,"July 15, 2018", I like it
5,"July 15, 2018", Funn to use
5,"July 11, 2018", I like it
5,"July 16, 2018", Yeah lol
5,"July 16, 2018", Very funny
4,"July 17, 2018", More credits
5,"July 12, 2018", Everything😍💍😘
5,"July 11, 2018", So fun to prank with
5,"July 12, 2018", Ha ha ha
5,"July 5, 2018", Amazing boring
5,"June 27, 2018", Love u all doing
5,"July 6, 2018", This is very funny and useful
5,"July 8, 2018", Very well executed app
5,"July 9, 2018", Thanks again for a great app
5,"July 10, 2018", I think it is a good idea
5,"July 11, 2018", I love it so much
5,"July 12, 2018", Fun to cell your friends with this
4,"July 15, 2018", Fun and funny for my sister
5,"July 17, 2018", Its really good to use
5,"July 17, 2018", I think this is very cool
5,"June 22, 2018", Awesome!!
5,"July 5, 2018", It's cool or whatever
5,"July 12, 2018", Love it it's so funny
5,"June 26, 2018", It's cool and funny
5,"July 4, 2018", It's really fun
5,"July 16, 2018", It's a cool app😎
5,"July 9, 2018", It's Great !
5,"June 30, 2018", Funny$$
5,"June 21, 2018", Funny
5,"June 24, 2018", Yas
5,"July 6, 2018", Good thing
4,"July 7, 2018", It's ok.. .
5,"July 11, 2018", Pretty neat app..
5,"June 23, 2018", I love this app
4,"June 22, 2018", Thanks so much
5,"June 22, 2018", Great app ever
5,"June 21, 2018", I love this app
5,"June 25, 2018", I really love it
5,"June 27, 2018", Love it so funny
5,"June 30, 2018", IT IS AWESOME
5,"June 29, 2018", This app is cool
5,"June 29, 2018", It is really good
5,"July 2, 2018", Good n fun
4,"July 5, 2018", It cool and funny
5,"July 2, 2018", I love this app
5,"July 2, 2018", This is a good app
5,"July 2, 2018", It is grate love it
