1,"June 16, 2018", I hated fake call
3,"June 2, 2018", It a good app
1,"May 15, 2018", Es horrible
1,"June 25, 2018", Very bad
4,"May 7, 2018", Supr
5,"April 30, 2018", Cool
2,"January 20, 2018", It's not as good as you may think
1,"December 28, 2017", I don't like it
4,"June 8, 2017"," Cant hear the voice though, its a good app"
1,"June 3, 2017", Very bad...u can't even hear anything when u answer
5,"March 9, 2017", Best fake call ever I want to give more than 10 stars
5,"May 5, 2017", Very Nice Fake call ...Thank You For given  this App
5,"April 29, 2017", It is amazing but not sure  Hahahhahahaha hahaha.
1,"August 28, 2017", This a sucks:(
5,"March 16, 2017", Cool but can't put my voice
5,"June 19, 2017", Is very good app.
1,"May 8, 2017", يعلق
5,"February 17, 2017", This game is awesome
5,"December 30, 2016",good nice app
5,"April 17, 2017", Totally good
5,"March 3, 2017", Nice Apk
5,"March 3, 2017", Best
4,"August 18, 2016",Change the name or icon Third person would not know if we using this app in front of him to fool him...so may be icon or name should be displayed different...so that  anyone can use this app infrnt of anyone
1,"September 30, 2016","Not turn on display It ring. But not display anything, and the name of this app to obvious ..."
1,"August 4, 2016", My calling screen is not available
3,"August 24, 2016",U should download Nice but no so much it's like ok-ok
5,"September 30, 2016",Very good Its got very good settings
1,"May 24, 2016",Old screens... No nexus... Buggy... And ads
4,"September 22, 2016",Yeah Baguihhhh
3,"July 8, 2016",Jane Ok
5,"November 22, 2016", Faisal
5,"August 6, 2016",very good good working
5,"July 31, 2016",Nice call Nice super
5,"June 29, 2016", Superrrrrrrrrr
4,"August 20, 2016", Very good
4,"April 16, 2016","ठीक ठाक Still Downloading...अब तक use नहीं किया, use करने के बाद बताऊंगा की app कैसा है, फ़िलहाल 4 stars रखिये, और खुश रहिये .😂"
3,"May 5, 2016", Shuts off when attempting SMS on Droid mini. Calling worked nicely.
3,"April 2, 2016",Good Fine
1,"March 16, 2016",Shite Not complete could not save number change ring tone etc.
3,"March 22, 2016",Samsung ace 1 Not bad
4,"March 12, 2016", Very Nice App
1,"March 10, 2016",Amazing Its fuñ
5,"March 16, 2016",So cool it's fun It's fun:-):-):-):-)♥♥♥♥♡♡♡♡♡
1,"March 9, 2016",गग गग
5,"February 24, 2016",The most usefull app I love this app because its help me to run away from unnecessary meetings...
3,"March 5, 2016",Great But call doesn't look real i mean the look when a fake call occurs
4,"March 5, 2016", So convenient for awkward and unwanted situations
3,"March 6, 2016",Nt 2 bad I like it
5,"March 6, 2016",Ammulu ammulu Super
5,"February 25, 2016", Lol
5,"March 4, 2016", wery good
4,"February 4, 2016","Please add ASUS call screen app is very nice but please add ASUS call screen, because until its added its no use of me"
1,"February 7, 2016", خییییلیییی بده افتضاح
4,"February 11, 2016",nice app good job
5,"February 9, 2016",Vyufu Vycycu
5,"January 31, 2016",Love you too much Cool thanks
4,"January 13, 2016", V-good
3,"January 3, 2016",Simple to setup Good app to play around with
5,"January 27, 2016", Does exactly what its supposed to do. This app has got me out of some very unsavory situations. I absolutely love this app and I would recommend it to anyone
2,"January 28, 2016","Got ANNOYING pop ups galore after installing Did what it is designed to do, and is kinda cool, but I started getting a LOT of unwanted pop ups after installation."
5,"January 29, 2016",LOL I pretended my mom's boyfriend  called me and she was like 'WHAT BUT HE'S ASLEEP HE CAN'T
5,"January 10, 2016",Fake call I don't know what you want its fun
