5,"July 24, 2018", Hi
1,"July 4, 2018"," TOTAL SCAM. All it does is pimp other apps. COMPLETE AND TOTAL WASTE OF 
TIME AND SPACE!"
5,"July 8, 2018", BOSCH N GONj All time
1,"July 10, 2018", Hate it a lot
1,"July 17, 2018", fake app
5,"June 28, 2018", Love it
5,"June 21, 2018", So far as I know right now I can't even get on it right no
5,"June 25, 2018", Its enjoyable to use
5,"June 19, 2018", Good fun
5,"June 20, 2018", Excellent
5,"July 4, 2018", No comment for now
5,"June 16, 2018", RAO Khurram
1,"June 18, 2018", Bb
1,"June 11, 2018", You can't do anything
5,"July 22, 2018", I love it cool app
4,"June 14, 2018"," Everything went great, like I was thinking and praying for everything to go 
and now just focusing on the next thing that needs to be fixed and have any 
addressed. I'm staying considering that just 2 things left. I"
5,"June 2, 2018", Very happy with this app.
5,"June 6, 2018", Don't know YET!!
1,"May 28, 2018", Waste of space.
5,"June 1, 2018", I needed them
2,"June 4, 2018", Hard to navigate.
5,"June 4, 2018", I love it so much 100000 stars
5,"June 8, 2018", Im ready to give this another shot!
5,"May 30, 2018", I like it
5,"June 4, 2018", Nor sure
4,"June 11, 2018", Like it.
5,"June 14, 2018", Love it.
5,"June 14, 2018", Cool thanks for the use of this
5,"June 1, 2018", God is Good😀😀😀
2,"May 24, 2018", You want a review. Haven't even tried it yet. How dumb is that.
5,"June 7, 2018", It has its ups and downs
5,"May 15, 2018", so far I think I like your services
4,"May 16, 2018", I am just getting started with this app
5,"May 11, 2018", I barely got it. I will be letting you know whenever I'm done.
2,"May 16, 2018", No good
5,"May 13, 2018", Great to have in case of emergency
5,"May 28, 2018", Like it
5,"May 6, 2018", It's awesome
5,"May 11, 2018", Very entertaining
5,"May 10, 2018", Its cool
4,"May 25, 2018", Cool
3,"April 7, 2018", I tried to do a video chatting it would not let me
4,"April 26, 2018"," Cant beat it. Make life easier 4 new people learning how 3 use yhese 
things. Thanks"
5,"April 29, 2018", New at this still trying to get it
5,"April 29, 2018", FIX IT NOW
5,"April 21, 2018"," Works great, eeven I can use it!"
5,"April 6, 2018", Nice to see you again
5,"April 29, 2018", Communicating is faster here😘
5,"June 11, 2018", Gr
5,"March 30, 2018", Like
3,"April 28, 2018", Ok
5,"May 6, 2018", Heyyyyyy
5,"May 7, 2018", Yes
4,"April 26, 2018", I love it
5,"May 3, 2018", I love it
5,"May 4, 2018", Great App
1,"March 28, 2018", I think it  is  awful  I couldn't  do  anything  on it  From  Isabella  Anderson
5,"March 26, 2018", I DON'T LIKE IT I LOVE IT!!!!! 🤗
4,"March 22, 2018", I have no had any calls yet
3,"March 21, 2018", Vivek nayak
4,"March 22, 2018", GOOD
5,"March 8, 2018", This app is great I've had a ton of other apps that claim to be good but there horible
1,"March 19, 2018", DO NOT GET !!!!! HORIBEL APP DOSS NOT WORK
5,"February 5, 2018", I not been able to connect  completely  I'm confident  I'm going to love ìt
5,"March 7, 2018"," I love being able to talk face to face, but texting is great too"
4,"March 20, 2018", Don't know yet haven't been able to get to use it yet
5,"February 18, 2018", Good app but need some calling helps.
5,"February 10, 2018", my apps
5,"February 5, 2018", I like it
5,"February 21, 2018", I m very  impressed.
5,"February 17, 2018", Great so. Far
5,"February 19, 2018", i try
5,"March 4, 2018", Wow
4,"March 29, 2018", N.a.
5,"February 7, 2018", It's.  Cool.
5,"February 28, 2018", 💖Love it.
5,"February 6, 2018", Great website
5,"February 10, 2018", Great app
4,"March 3, 2018", Verry helpfull
5,"March 19, 2018", Simply the best
5,"February 9, 2018", Good
4,"March 9, 2018", Liked
5,"March 16, 2018", Good
5,"June 24, 2018", Good
5,"January 22, 2018", Great app for video calls. Now it's easy to manage all the video calling apps at one place
5,"January 14, 2018", Excellent video calling app.
5,"February 1, 2018", I am so happy to have this app. I can see who calling me. So yea it is great. Keep up the good work. Thanks Audry
2,"May 14, 2018"," I HATE the ads that run non-stop and drain my battery. I've down loaded & 
uninstalled enough apps with ads."
5,"April 5, 2018",Hi..im newly here..i want to try this apps .i hope i can get this But why i cant download this apps
5,"July 18, 2018"," To cheezz, bare han mast"
5,"February 2, 2018", I think it's good for everyone becuzwecan have groups and everything else we can do.❤❤
1,"March 17, 2018", It the worse app ever
5,"February 11, 2018", I think it is a lot of fun for people that are disable and can't travel to visit family and friends.
5,"May 24, 2018", I don't went to said anything to nobody
5,"March 2, 2018", I think that I don have CANCER I WILL BE in to see
5,"May 1, 2018", I don't know
5,"May 24, 2018", I'll think it is kinda greta all
5,"February 19, 2018", Very easy to use and very effective app does what it says love it thanks guys
