5,"June 22, 2017"," Love the game, would love to see a high score list, were you can go see how you did compared to others. I cracked a new personal record by getting a 8192 square and finished on a high score just short of 150,000."
1,"October 7, 2017", this game was fun at start but when you get into it you fimd out all sorts of mind numbing bugs. not worth spending your precious time on it.
5,"June 11, 2018"," I have fall in love with this game just too good for my mathematical mind 
always thinking of mathematics ... So I like it"
5,"February 22, 2017", Just love this game.  Played it on my old 📱  and now my new 📱. I can't stop playing this game
4,"June 2, 2017", Excellent but more space should be given to play then it will be more better  unlike the game it is more interesting game
5,"December 23, 2017", They should let us see high scores of other people like other games... All in all the game is good
5,"September 28, 2017"," Lovely, Just need to increase the size of the game play Thanks to alxander barbyshew"
5,"November 3, 2017", I have this game on my tablet and I had to have it on my phone I play it all the time. It's addicting!!
5,"April 9, 2018"," It's very interesting, challenging and make us to think proactively. It's making me think ""WHAT COULD IF"" before I take any decisions in my real life."
5,"November 29, 2017", A logical game very well incorporated with a beautiful arrays of color.
4,"July 16, 2017", Quite good. Please allow 3 same numbers to add up.
1,"October 11, 2017", What a terrible game.  Bugs glitches Not worth your time
5,"June 3, 2017", THIS IS REALLY AMAZING GAME! BUT MY BEST IS ONLY LIKE 5K (512 HIGHEST NUMBER I REACHED) XD KEEP IT UP! !
5,"May 13, 2017"," The best game i ever played on mobile. Best part is, even if u hv less space and less RAM it doesn't let u down"
5,"January 16, 2018", Very Addictive and Time cutter 😍 I have got 167776 Score & I wanna to compare with other Friends ....
5,"June 23, 2017", I love maths. And so I love these games. But this game is my favourite. I have reached 2048 many times. But now too I am playing this game to earn more points.
5,"February 19, 2017", My all time favourite....just love to play...
4,"September 13, 2017", Great entertaining game. Very addictive
5,"February 23, 2018", This app is good but there should be more boxes settings also.
5,"September 30, 2017"," It's re really good game, my highest score is 8292 points , in one box & my score is More than 100 000 , points"
5,"January 26, 2018"," I played this game until it showed me ""You win"" when I reached 2048. Then I purchased it😎😘😘"
5,"April 24, 2017", Playing 2048 is my favorite time pass
5,"October 2, 2017", this game is amazing and it is helping me in Maths
2,"March 8, 2018"," I don,t understand what doing inn game"
5,"February 12, 2018", I use a amazing game for time pass and for good maths...😊😊😊😘
5,"August 26, 2017", Very simple app. Great tile colors!
4,"September 16, 2017", It reduces the stress level and makes me to play it many times
5,"February 23, 2017", Frign love this game..xxx
4,"September 2, 2017", It is very useful in the time relax
2,"December 3, 2017", کاش میشد به یک مرحله قبل حداقل برگشت
5,"May 13, 2017", It's a gud n mind game
5,"March 17, 2018", My score is 1'685'512 yeah you peiple are not dreaming that's my score
5,"October 19, 2017", این بازی بسیار جذاب و خلاقانه است
5,"June 22, 2017", Awesome game.......if you gonna get the trick that how to set up this game then its amazing to play...
5,"October 4, 2017",Awesome It's good for brain....  Tough and teasing
5,"December 9, 2017", Good game but graphics are not that much
5,"April 6, 2018"," I love this game, and my best is 122908 and would love to see top scorer rank"
5,"July 28, 2017", Very nice and time killing game so addictive
5,"July 28, 2017", I love this game soooooo much.
5,"January 11, 2018", What is the highest score a person can make?
5,"April 1, 2018", I think this game is a lot of fun and can help improve your math grade
5,"August 17, 2017", What are the highest score in this game?
5,"September 6, 2017", This is the best game ever it is so addicting.
5,"July 19, 2017", Really amazing game!!!
5,"August 11, 2017",Math I love the game it's like a lesson for me very nice.
5,"October 21, 2017", My highest score is 4326
5,"September 2, 2017", This game is very gud
5,"October 16, 2017", People Like Talking Foods
5,"June 28, 2018", Please add undo button
5,"June 24, 2017", Its live to me
5,"March 18, 2017", I loved this game
4,"March 7, 2017", It is a super game
3,"July 16, 2018", It's also a brain game
5,"October 2, 2017", It is a mind game
4,"April 16, 2017", It is the best game ever it's small and easily downloaded it's just awsome
5,"March 2, 2017", Play without  using  brain :)
5,"April 6, 2018", Nice time pass. 136000 my best And your's
5,"July 16, 2017", I just love this game
5,"August 28, 2017", Very good game to all
3,"March 31, 2017", It's OK
5,"May 15, 2017", I like this game
5,"August 18, 2017", Make it colour full
4,"June 28, 2017", Very bakvas game
5,"February 22, 2018", Only one choice
5,"June 13, 2018"," Nice game so refreshing and very less space it cover. I love this 
game😘😘😘😘😘😍"
5,"March 8, 2017", My fav game
5,"November 11, 2017", Baap game hai
5,"March 12, 2017", Addictive game and a very enjoyable game
5,"May 6, 2017", It's great!
5,"March 23, 2018", This game is good . I helps us in thinking
5,"February 15, 2017", Enjyng the game
5,"September 23, 2017", Best 2048 game.
5,"December 8, 2017", Love this game 😘
5,"May 23, 2017", it's a superb game
4,"January 11, 2018"," it is very good game ,intresting it given relaxation ,timepass"
5,"November 29, 2017", Love it! Great mind game and fun too!
5,"June 23, 2017", Too much
5,"February 12, 2017", Its the best game ever I installed
5,"June 11, 2017", Its a nice game....when i play this game i really enjoyed a lot
5,"February 10, 2018", Its a amazing game for enjoying and for good maths
5,"April 3, 2018", It is very brilliant game &i like this game&it's not boring game
5,"January 16, 2018", I loved it and I am waiting to get 2048 ☺️☺️☺️
4,"May 27, 2017", Great relaxing timewaster
5,"October 1, 2017", AWESOME game guys
5,"April 24, 2017",2048 best game
5,"August 7, 2017", It is a mindful math game
5,"January 31, 2018", Very nice game and very attractive game loving this game
5,"May 23, 2018", I love this game too too much.
5,"July 21, 2017", Superb Game With less Ram
5,"December 1, 2017", It differently that wise it good for brain
5,"March 1, 2017", Hi there I Love dis game 😁🐼🐼🐨
5,"December 2, 2017", I like it
5,"April 10, 2018", Like this game
5,"January 22, 2018", Luv it  Really awesome game forever 😘😘
2,"April 6, 2018", I love this game its a good game
5,"October 10, 2017", Loved it!! Best game ever
5,"October 22, 2017", It's great
1,"October 18, 2017", It remove chilďren attention from studies
4,"November 8, 2017", A good game to pass time..
4,"March 28, 2017", It's  good
5,"March 26, 2017", Luv dis game...😘😘😘
5,"October 22, 2017", Very good math game
5,"May 7, 2017", I am a beautiful person.
5,"November 3, 2017", Good time pass game
5,"January 30, 2018", It is good and minded game
5,"April 3, 2018", Nice game I loved it
