5,"July 17, 2018"," I love this app I've down loaded several apps and tried to find something 
like this one and never did until this one. I love it"
4,"July 17, 2018"," Very cool app, just wish there was more customizable features, for example 
hair styles, eye color, etc"
3,"July 17, 2018"," Love it but it doesn't always cut the photo out, so some filters won't work"
2,"July 18, 2018"," I saw this on playstore and when I see the sample photos I was Amazed.I try 
to put Filter on some random pictures of an object n It work well but when 
I try it on people's face dang it sucks😂"
5,"July 18, 2018"," Love it, trust me one of the best app in editing, best for people who don't 
want or know to edit. Just try one time and u'll be fan of it."
5,"July 17, 2018", The best app ever
5,"July 17, 2018"," The host app with stunning quick no hassle laid out block chain to the 
human experience."
4,"July 17, 2018", I really like it
5,"July 17, 2018", I love this app
4,"July 17, 2018", Best photo editor.. Makes the dull photo exquisite.. I just love it..
5,"July 17, 2018", Aah maza aagiya
5,"July 17, 2018", This has anything a person could want!!!
5,"July 17, 2018", Very Nyc App 😘😘😘
4,"July 17, 2018", It is very well but i expect some more fast in preparing a photo
5,"July 17, 2018", Amazing amazing app. So many features. And good tral version
2,"July 17, 2018", It was not good
5,"July 17, 2018", It is so amazing and good quality you should really get it.
4,"July 17, 2018", Overall is Nice
3,"July 17, 2018", Improve better
5,"July 17, 2018", This app is dope! Easy to use. Cool effect! 😎
1,"July 17, 2018", Jma gandu app
5,"July 17, 2018", O some app I like it...
5,"July 17, 2018", Superb bahot dino se dhoondh raha tha
4,"July 18, 2018", Pokok'e apik wesss
5,"July 17, 2018", I enjoy the app. There's still lots to learn.
5,"July 17, 2018", Super
5,"July 17, 2018", Doing well in beginning let's see
4,"July 18, 2018", Nice app very easy to use 😘
5,"July 18, 2018", it's the best app for edit pic
5,"July 17, 2018", I love this app it's awesome
5,"July 17, 2018", I'm just loved this app
4,"July 17, 2018", Excellent good work!!
5,"July 18, 2018", Brilliant.been looking for something like this
5,"July 17, 2018", Good
5,"July 17, 2018", Love it
4,"July 17, 2018", Enjoyable
5,"July 17, 2018", Love it
5,"July 17, 2018", Fantastic
5,"July 17, 2018", Good
4,"July 17, 2018", Awesome
5,"July 18, 2018", It's nice app
5,"July 18, 2018", Very nice and Good
5,"July 17, 2018", I love this app
4,"July 18, 2018", Best app Download it
4,"July 18, 2018", Very good app
5,"July 17, 2018", I love this ap😘😘
5,"July 17, 2018", Awesome... Im loving it..
1,"July 18, 2018", Wrost
5,"July 18, 2018", Super
4,"July 17, 2018", Good one
5,"July 18, 2018", Awesome!
5,"July 18, 2018", Fabulous app
5,"July 18, 2018", Very nice
5,"July 17, 2018", Nice aap
4,"July 18, 2018", Good app
4,"July 18, 2018", Nice and good
5,"July 18, 2018", D best
5,"July 18, 2018", Tq nice
5,"July 17, 2018", I loved
5,"July 18, 2018", Nice app
5,"July 18, 2018", Nice app
3,"July 18, 2018", Nice app
5,"July 18, 2018", Mind blowing
4,"July 18, 2018", OBSESSED
5,"July 18, 2018", Loved it
5,"July 18, 2018", Superb
5,"July 18, 2018", superb
5,"July 17, 2018", Awesome
5,"July 17, 2018", Loved
5,"July 17, 2018", Cool
5,"July 17, 2018", Incredible
5,"July 18, 2018", Good
3,"July 18, 2018", best
3,"July 13, 2018"," The reason I gave this app only 3 stars is mainly because I was expecting 
it to be more hands on. For example it would have been nice to be able to 
select what part of the face should actually be used. One of the filters is 
where a hand is holding a piece of the face that you choose, but you cann...Full ReviewThe reason I gave this app only 3 stars is mainly because I was expecting 
it to be more hands on. For example it would have been nice to be able to 
select what part of the face should actually be used. One of the filters is 
where a hand is holding a piece of the face that you choose, but you cannot 
pick what part of the face us actually getting held which was a bummer to 
start off with. Another one of the filters that I tried out was one that 
looked really cool, it's like the face with the hair was kept with a cool 
filter over it. However, when I tried to use itit didnt erase the 
background at all and just kind of faded. This problem could have been 
fixed if it had let you pick where the edges should be and then add the 
filter. The only thing I really liked was all of the possible fonts. In 
conclusion, if you are looking for a hands on editing app, this is NOT for 
you."
5,"July 11, 2018"," Absolutely love this app. There is so much that you can do to your photos. 
It has fantastic effects and I think it is very clever. In my view, no 
similar apps can beat it. The people behind this app should be proud of 
themselves as it is outstanding. A very enjoyable app."
5,"July 12, 2018"," This app has tbe best effects than any other app you can find. Ever since I 
discovered it I was glued to it and stayed making pictures with effects. 
Oh...my...god this app is so the best."
1,"July 11, 2018"," It's stupid full of ads and it takes our patience out of the world as if we 
want to kill are phone . This is actually annoying and only works on net . 
Well it's fine but still it's bad . The pencil drawing yuck . I just 
uninstalled after using it 3 times"
5,"July 13, 2018"," I think it is the best I've tryed so far awesome love it some many images, 
frames , gifs, photo editor for men, women of course ,childern,pets,so much 
more I can't even remember everything u can do with tgis I'm in love with 
it great app would recomed to to my family and friends great works great...Full ReviewI think it is the best I've tryed so far awesome love it some many images, 
frames , gifs, photo editor for men, women of course ,childern,pets,so much 
more I can't even remember everything u can do with tgis I'm in love with 
it great app would recomed to to my family and friends great works great 
every time with any kind of picture oh just remembered you take couple's 
,wedding ,mom daughter, brother ,sisters,everything you can do with this 
app get it u will not be disappointed. The best ever get it 
😍👋👋👍👍👍👍👍👍👍👏"
4,"July 10, 2018"," Toooo much annoying ads. Very frustrating. But the app have really cool 
effects"
5,"July 14, 2018"," Compared to other beauty apps this app gave more satisfaction to me.This is 
the good app for take selfies and here we can add effects , animations and 
texting on photo.try it once you can feel great."
5,"July 15, 2018"," By far the best app for editing photos in many ways, and I've used lots of 
other apps for editing. It's a very well put together editing app. And the 
artistic freedom is endless especially for this app being free. I am going 
to download the pro version, if free is this good then I can only imagin...Full ReviewBy far the best app for editing photos in many ways, and I've used lots of 
other apps for editing. It's a very well put together editing app. And the 
artistic freedom is endless especially for this app being free. I am going 
to download the pro version, if free is this good then I can only imagine 
what the pro version will entail."
5,"July 16, 2018"," So far so good. I've been on this app for a good 2hrs can't put it down. 
This app is super cool 7 of my friends have it now lol😄😄"
5,"July 17, 2018"," I want to tell that it is taking too much time to get ready,so just see it."
5,"July 14, 2018"," This is the best photo editor ever. It works well and so easy to use.But it 
has too many adds but i still rate it 5 stars beacuse its the best"
4,"July 12, 2018"," It doesn't work properly i reinstall this app many times plz solve it 
otherwise i like this app and we can do anything wid our photos ...soooo gd"
5,"July 14, 2018"," Well....this app is seriously good. I usually use the templates first, and 
then use a photo editor for contrast, brightness, shadows etc. The final 
result looks very professional"
5,"July 17, 2018"," I have so much fun with this app. I often forget what I'm supposed to be 
doing because I tend to get lost playing in it."
5,"July 11, 2018"," This app provide it some really fun options even in the free category 
unlike most apps that require payment for anything even remotely cool."
5,"July 15, 2018"," This app seems really cool..Can't see why anyone would bad review just 
because of a few ad's.. crazy.."
5,"July 13, 2018"," Crop needs to be added//fixed, should have more of an edit variety e.g turn 
the photos until it suits the angle, brilliant app."
5,"July 11, 2018"," I love love love this app, it us truly amazing and u can create do many 
artistic things!"
5,"July 13, 2018"," I think it needs more effects on it. And I think video collage with effects 
as well."
4,"July 15, 2018"," I love the pictures that this app takes is just awesome!!! There is just 
one problem there are too many apps!"
5,"July 12, 2018", I am so obsessed with this app! So many awesome things to do!
5,"July 13, 2018", Fentastic app...but unnecessary adds comes during the photo process
5,"July 16, 2018"," Just got this. Am having fun with this as I can enhance my own photos. WOW! 
Still having tons of fun. Even showed some of my unique pic's to my gfs. Am 
Still enjoying this app. Love it, love it and did I mention, still Loving 
it."
5,"July 14, 2018"," It's a very awesome app but it has a long process and way to many 
ads...anyways, I like it"
5,"July 11, 2018", It can't be expressed That it gives so many iptions
5,"July 15, 2018", I don't care about few ads.app is gr8
5,"July 12, 2018"," Well I think recommend it for people who dont have time for editing their 
photos Also the best photo editing app ever used"
5,"July 11, 2018", What's App❤❤ I Finded Long Time Like This App Thanx....😘
5,"July 12, 2018"," It's an amazing app I really loved it it works on my pictures to make it 
perfect😍😍"
1,"July 14, 2018"," Such a stupid app . Full of adds in this app I am uninstalled this app only 
2 use"
5,"July 12, 2018"," It always remains as a best and helpfull app for me......i loved it very 
very very much.......😘😘😘😘 ....Thank you so much....."
5,"July 13, 2018", Love this app I don't ever rate apps but this one is amazing.
5,"July 15, 2018", I've never have any photo app this peculiar loving it
5,"July 11, 2018", ALOT of features! So much you can do on here! Great app.
5,"July 11, 2018"," I love it . I use this app on a lot of my granddaughters photos i take ,and 
I have to say I'm very impressed with how they have turned out. They look 
professional."
2,"July 11, 2018", Photo is not cropped as per the face. Ear portion is cut
5,"July 17, 2018", So fast and easy! I love it!
3,"July 12, 2018", Too many inappropriate ads for porn. #pornkillslove #fightforlove #thorn
1,"July 14, 2018"," To many adds, the app is unusable."
5,"July 11, 2018", Great app. Combined with other apps can do anything. Thanks
4,"July 17, 2018"," Overall the face detection could be better (might just be my bad camera) 
but it is a very good app"
5,"July 15, 2018"," So far I am loving this app. The cool effects you can add to your pictures 
is awesome!"
5,"July 10, 2018"," Actually it is pretty good at editing if you like adding weird or cool back 
grounds like in the pictures! I recommend this app if you like these edits!"
5,"July 15, 2018"," Excellent app I love it and I will definitely recommend it to my friends... 
Woohoo!!!👌👊🙌😘"
5,"July 11, 2018", I can't believe this is very amazing app
3,"July 13, 2018", It's all good if u have never had one
5,"July 11, 2018"," I am satisfied to the app, it is good and nice, easy to change bagrounds 
and creat animation ,all in one photo editing app I loved it than other 
apps......."
5,"July 11, 2018", Very useful.. Easy and user-friendly interface.. Frequently updated..
5,"July 15, 2018"," The changes are awesome. I couldnt stop editing my pics. This is truly 
helpful and entertaining as well."
5,"July 15, 2018", Nice application but to many ads disturbing
5,"July 10, 2018", I realy love this app.....all viewers plss try this....😍😍😍✌🤞🤞
5,"July 11, 2018", Best Photo Shop App out there!
1,"July 12, 2018", I hate the criater of this app and this app.
5,"July 12, 2018", Lovely App Perfect package for those who love n little bit lazy like me
5,"July 16, 2018"," It's FReekiNG AWESOME family luvs the pictures. So easy so everything.. A 
DEFINITE MUST😁"
5,"July 17, 2018", Bloody amazing so much effects
5,"July 13, 2018", I just loved dis app..awesomee effects create my pictures fab ..thnku 💛👌
4,"July 14, 2018", It would have gotten 5 stars but it won't let me post to the site.
5,"July 14, 2018"," It's amazingly good app The best app u can ever find Ian satisfied and u 
can happily download it Thanks for the app 😍"
5,"July 14, 2018"," This is the best lab for photo editing in the hole world. Please download 
this app to edit your photos as you want."
5,"July 15, 2018"," I have used many photo editing apps, but I feel this is the best one...... 
It has a variety of edits....😇😇😊😊"
5,"July 14, 2018", Freaking coolest app ever you have to try This! 😍😍😍😍
5,"July 12, 2018", I am very happy did I got this app
5,"July 11, 2018", Make's a common person feel like an artist
5,"July 15, 2018", Its good for pics not sure for videos but i like best i ever used
5,"July 12, 2018"," we just love that app I request to owner of the this app that make more 
apps like that good job keep it up"
5,"July 11, 2018", I pretty darn fine to me
5,"July 10, 2018", I think this is one of the superb app
5,"July 13, 2018"," I love it because u can transform yourself as different faces in minutes, 
photo lab is great!"
4,"July 14, 2018"," Pretty good, but it could have more choices, better facial recognition, and 
less advertisements. Other than that, it's cool."
5,"July 13, 2018", Awesome.. having alot of fun with it
4,"July 14, 2018"," This app is very useful to me I can edit any in any time it is very useful 
to me and who ever downloaded it I thank to this app and my friend who told 
me about this app"
5,"July 17, 2018"," The only problem are ads - there are so many of them - but it works 
perfectly."
5,"July 16, 2018"," It's an easy and fun app to use. I love the pics I get out of it. It's a 
great time killer too"
5,"July 16, 2018"," Fun, some trial and error with photos to see which effect works for 
particular pose"
4,"July 14, 2018", I dont kniw why i just didnt like it Tbh
5,"July 10, 2018", Fkn EPIC!!! Thank you x
5,"July 14, 2018"," I have so much fun with this app. I really enjoy making otherwise pretty 
pictures creepy AF."
5,"July 11, 2018", I'm in love with this app. So much fun!
5,"July 15, 2018"," I like this app I like the effect It is good for effects even after taking 
photos I luv it"
5,"July 14, 2018", I like this app alot
1,"July 14, 2018"," Ads r loading properly , but not the editing samples, such a stupid work by 
developers ."
5,"July 11, 2018", Ok ok not good not bad
5,"July 11, 2018", So far easy to get along with
5,"July 17, 2018"," Already maked cool awesome effects...just click is needed to apply to your 
pic.."
5,"July 16, 2018"," The effects on this app are amazingly beautiful and I could play on it for 
hours."
5,"July 16, 2018"," Love it! You can be as creative as you want. You can turn a picture that's 
eh into a masterpiece."
5,"July 10, 2018", So far awesome!
5,"July 13, 2018"," Brilliant App I find every thing in it which I need.Actually Really Loved 
it."
5,"July 17, 2018", I really love the effects
1,"July 14, 2018", No user friendly.
4,"July 10, 2018", Way cool special effects
5,"July 11, 2018", Best ever i have seen
5,"July 13, 2018"," Love this app.makes your pictures look amazing.has ads.I wish you would 
remove the adds."
4,"July 13, 2018", Its very very very good app. We not have to do anything just select and done
5,"July 10, 2018", I really love this app it's good when you want to make your pictures cute
4,"July 13, 2018", Useful Excellent app very good concept. It use for social media platforms
5,"July 13, 2018"," Very nice app, it's make any pic looks amazing, l really love this app"
1,"July 11, 2018", Errors photo editing
5,"July 11, 2018", Awesome app thanks to all creative members.. Great alp use by me yet
5,"July 14, 2018"," Wao what a fantastic app. I really love it...so amazing and wonderful 
effects 👍👍💕💕💚💛💛💛💛💛💜💜💜😘"
5,"July 16, 2018", I Used It All The Time 💯
5,"July 11, 2018", It is very use full aap
5,"July 12, 2018"," Love this app so much, it has lots of great effects."
5,"July 13, 2018", Khushi and sonu hay babykaisi ho
5,"July 13, 2018", Most likely to get a new picture
5,"July 15, 2018", Very nice app recommended for photo editing .I loved it too much
5,"July 16, 2018", I love it every time I post it people ask me to make them one😂😂
5,"July 12, 2018"," I think this is the best app for designs and any type of frame work for 
pictures and images!!!"
5,"July 13, 2018", Phle istmal kre fir visvs kre
1,"July 14, 2018", It's not what it states... Not at all a photo lab
4,"July 12, 2018", Good apps u should try it
5,"July 10, 2018", It's amazing photos edito😍😍😍😍😍
4,"July 11, 2018", The ads are horrible
5,"July 14, 2018", I like it too much and it is fantastic app for preparing any photo best
4,"July 12, 2018", Very useful for editing photos with different colours and effects
4,"July 13, 2018", People love pics and this app makes them unique. Fun and easy to use.
4,"July 15, 2018", Good but little bit slow
5,"July 15, 2018", This app is freakin cool I mean I had a pic with Jackie chan
5,"July 15, 2018", I think it is use to style
5,"July 15, 2018", Please pro pic not by
4,"July 15, 2018"," A nice app to play with, adding awesome effects."
1,"July 15, 2018", I didnt like it
5,"July 18, 2018", There is no word to say
5,"July 11, 2018", It's Good👌
5,"July 14, 2018", It's very most likely
5,"July 13, 2018", This is the best app i ever❤👏 all The other ones are ughh😠
1,"July 15, 2018", Not suitable much
5,"July 14, 2018", It is good one to see different and cool in your photos. Love it
5,"July 16, 2018"," Quick and easy to use, great for adding some fun to everyday photos"
5,"July 16, 2018", This app is the best I've found so far. It's absolutely amazing.!!!!
5,"July 17, 2018", Its good app... I suggest to add more videos n gif
5,"July 14, 2018", Mind blowing app superb best app for editing I am satisfied Wit this app
5,"July 13, 2018", I think the pro package should be free but love it tho
5,"July 14, 2018", It's . Fatestic aap for eaiditing.
5,"July 17, 2018", Somany options for effect's
5,"July 17, 2018"," Superb application for photo editor... I love it... Thanks photo lab group 
to give us this app...😎😎😎😍😍😍"
5,"July 11, 2018", Interesting app...... lovely and amazing affacts.....
5,"July 15, 2018", I think this app is really cool and a lot of fun using it!
5,"July 14, 2018", I've only used it for 5 minutes and so far so good.
5,"July 14, 2018"," ηι¢є, gσσ∂,αмαzιηg, тнιѕ αρρ нανє α ηι¢є єƒƒє¢тѕ..."
5,"July 12, 2018", BEST photo app. I love it. Makes my photos even better.
4,"July 17, 2018", Like it so far.
5,"July 12, 2018", Thanks very nice editor
5,"July 15, 2018", Fantastic app that I used no problem from this app.... Its really fantastic
5,"July 12, 2018", Bohot achha app hai😘😘
5,"July 16, 2018", It's super app
5,"July 15, 2018", It's lit i love it to the very best. I'm happy :)
5,"July 12, 2018", Suppppppperrrrrrbbbb... apppp yaaarrrr
5,"July 14, 2018", Wouuuu The Best app ever I recommend to everyone
5,"July 13, 2018", १च नंबर
5,"July 14, 2018", This app is amezing
5,"July 16, 2018", Was really osm
5,"July 14, 2018", Hi super mama
5,"July 17, 2018", Very special app
5,"July 18, 2018", Super photo editor
5,"July 14, 2018", ग्रेट photographer एप्प
5,"July 13, 2018", Thanks for editing app
4,"July 11, 2018", Very so much
5,"July 11, 2018", Accha apk h
5,"July 11, 2018", Great app with great features......this is the best app I have ever seen.
5,"July 14, 2018", I like this osm
5,"July 11, 2018", Best appfull amazing😎
5,"July 12, 2018", Soo excited and amazing app you can do anything on this app ❤❤
