5,"July 1, 2018"," I think it's an amazing app to use for teens just yo to stuff when their 
bored and want to stand out"
1,"May 12, 2018", Where pic is stored I don't know
1,"January 25, 2018", While your editing y0u can't even see what your doing!!!!
1,"January 8, 2018"," Too much adds,and app not work"
1,"July 2, 2018", It a fake editor plz dont download
1,"November 16, 2017", Bad bad bad Worst app to many adds
5,"December 4, 2017", This is a really great app....infect it is the best photo editor that i have used so far
1,"October 22, 2017", suck..it have so much afs  and i could not use it at all
5,"February 11, 2018", I think it's amazing app for editing photos
5,"March 12, 2018", I love it and it is cool to have effects on my anime girl pics cuz I love anime and I love its effects
1,"November 29, 2017", Yuckk .....This app contains ...too many ads .. . ..plz don't install this ...u are wasting ur time
2,"December 10, 2017", Just okey but not intrusted
3,"March 29, 2018", Not good enough
5,"April 1, 2018", Nyc app nothing else
1,"December 8, 2017", Worst app ever...
3,"October 27, 2017", This is the best photos editor app This make your photo creative and gorgeous
5,"February 10, 2018", Bhout aacha app h
1,"December 7, 2017", Worst app ever
1,"November 20, 2017", Waste try any
1,"October 27, 2017", Very worst app
5,"July 1, 2018", ബി എസ് igm
3,"July 5, 2018", This app super
3,"January 25, 2018", It's good app if u download'u r satisfy to this app
3,"March 16, 2018", I think is okey but I think you make more better
5,"April 7, 2018", I think that this app is one of the best on my phone 📱
4,"July 2, 2018", Cool edits on and can play around with the image
5,"March 5, 2018", I think this is the best app I ever had
5,"December 25, 2017", Amazing edit options.  Best Wishes
5,"December 1, 2017", Very good app
5,"March 8, 2018", Awesome app...never seen before like this
5,"March 17, 2018", Very nice photo editor app
5,"June 7, 2018", Very fine app for extra features
4,"October 14, 2017", Nothing to say
1,"June 27, 2018", Bakwas app
1,"January 10, 2018", U just hate this app !!!!!!!!!!!!!!!!!!!!!! Toooo many adds
3,"December 2, 2017", It's colour combination is good
1,"November 6, 2017", Vest
5,"April 10, 2018", Very nice photo make app.।
5,"January 22, 2018", It's good
1,"October 19, 2017", Fake app
1,"May 12, 2018", Worst app
1,"July 12, 2018", Very bad
5,"December 13, 2017", Best I  app.I have  use.
5,"December 25, 2017", wonderfull nice photo editor
5,"March 10, 2018", Awesome app  Very easy
5,"June 7, 2018", Waoooo photo app nice
5,"April 11, 2018", തരക്കേടില്ല..
5,"February 11, 2018", It's great i love it
5,"October 21, 2017", Powwwwwweeeeeeerrrrrr
5,"December 7, 2017", sanju
5,"October 24, 2017", So nice love it 😍😍
5,"November 11, 2017", This is useful app
5,"November 14, 2017", Love app
3,"October 24, 2017", Okey
5,"October 17, 2017", Supppppppppppppeeeeerrrrrrrr
5,"November 6, 2017", Super
5,"March 5, 2018", Ok
5,"March 16, 2018", God
5,"April 18, 2018", mast
5,"May 8, 2018", Done
5,"November 4, 2017", Excellent App❤
4,"June 27, 2018", 👍
5,"January 16, 2018", Good app
5,"January 18, 2018", I love it
5,"October 17, 2017", Nice app
5,"October 29, 2017", So best
5,"January 30, 2018", Great app
5,"February 25, 2018", Nice App
5,"March 5, 2018", Good app
5,"March 23, 2018", Vary amazing
4,"March 23, 2018", cool beans
5,"April 22, 2018", It is nice
5,"May 13, 2018", Good apps
5,"June 2, 2018", good app
5,"June 2, 2018", Awesome app
5,"June 9, 2018", Just amazing
5,"June 24, 2018", Soo nice
1,"November 22, 2017", Boring
1,"October 16, 2017", Worst
5,"November 13, 2017", Nice
3,"October 7, 2017", Good
3,"November 7, 2017", Good
5,"October 31, 2017", Awesome
4,"January 22, 2018", Good
4,"December 18, 2017", Good
5,"November 25, 2017", Nice
3,"February 28, 2018", Better
5,"March 10, 2018", Love it
5,"March 10, 2018", Awesome
5,"March 18, 2018", Amazing
5,"March 24, 2018", Good
5,"April 7, 2018", wonderfull
4,"April 11, 2018", Cool
5,"April 18, 2018", Awsome
5,"April 26, 2018", best
5,"April 27, 2018", Good
5,"May 7, 2018", Good
5,"May 10, 2018", Good
5,"May 29, 2018", cool
4,"June 21, 2018", Good
4,"June 24, 2018", Nice
5,"July 3, 2018", Superb
1,"August 29, 2017", This app SUCKS! There r LITERALLY SOOO MANY ADS/POP UPS! U literally can't do ANYTHING! I kid u not after every 5 seconds there is another ad popping up- u can't even press on ANYTHING without ANOTHER as popping up- it honestly wouldn't b a BAD app if there wasn't SOOO MANY ads. I would honestly HIG...Full ReviewThis app SUCKS! There r LITERALLY SOOO MANY ADS/POP UPS! U literally can't do ANYTHING! I kid u not after every 5 seconds there is another ad popping up- u can't even press on ANYTHING without ANOTHER as popping up- it honestly wouldn't b a BAD app if there wasn't SOOO MANY ads. I would honestly HIGHLY RECOMMEND NOT downloading this app
1,"May 23, 2017", Too much ads....  Nonsense. Wasting of time
1,"February 14, 2017", Time waste app... Do not Download this app guys.. Waste of memory waste of time...Most disappointing app I ever seen
1,"August 27, 2017", Woooooooooorrrrrsssstttt app I ever used😡😡😤😤.It has too oo oo oo oo many ads and only some effects.I think it is a 👽.......
2,"May 9, 2017", This app is not at all user friendly. This is just a waste of time. Guys please don't download this app.
1,"June 28, 2017", Bad experience ..dont download this app such a waste of time n data i date it...
1,"July 3, 2017", very very bad app guys not installed
1,"August 5, 2017", Worst app ever I have used
1,"February 24, 2017", It cnt open and its not detecting any picture
1,"June 20, 2017", Worthless...taking too much time in processing
1,"July 19, 2017", Too many ads...hated it😑😑
5,"May 30, 2017", very nice application photo editer
3,"March 14, 2017"," I dont know wht to say but the first time qhen i opened this app...it was looking good but then when i clicked on to edit my pic.............no good colour,other special features,no text n no text editing...i m not complaining nor i m saying its a waste of time but a lill improvemebt is there needed...Full ReviewI dont know wht to say but the first time qhen i opened this app...it was looking good but then when i clicked on to edit my pic.............no good colour,other special features,no text n no text editing...i m not complaining nor i m saying its a waste of time but a lill improvemebt is there needed...i m requested to plz add some more spevial features...😊i hope u any of u rrply me the best!!!!:)"
1,"February 8, 2017", Very bad Aap dnt install it
1,"March 31, 2017", Very bad app with annoying adds
1,"February 23, 2017", Waste app don't download this app this is only waste of time and data analysis space
1,"April 8, 2017"," guys pls dont download this app its waste of time , contains more adds , it is not good , pls dont download it"
1,"May 15, 2017", Time waste don't install
1,"May 8, 2017", Plz friends don't download dis app....it  doesn't operate properly....
1,"April 22, 2017", photo is not detecting
1,"April 9, 2017", Wastage of 6 mb
1,"March 27, 2017"," The pictures that are shown are not real , worsssstttt"
1,"July 6, 2017", Bad aap ghatia aap
