4,"July 17, 2018"," Best editing app ever! I love this, very impressed! It's the best editing 
app I have found/used, and goes over my expectations, very good. Almost 
everything is good, but for the cutting - it's okay that it fills in other 
spaces that was not meant to be filled when you tap for the red to show up 
...Full ReviewBest editing app ever! I love this, very impressed! It's the best editing 
app I have found/used, and goes over my expectations, very good. Almost 
everything is good, but for the cutting - it's okay that it fills in other 
spaces that was not meant to be filled when you tap for the red to show up 
just because you can draw the red, but the drawing has this problem too. 
When you DO draw with the red on the object/person, it fills in spaces 
around the object or person which is kinda annoying. It would aslo be good 
to have an eraser in cutting. Please take my advice on this and update the 
app fixing/adding these things. Other than the two problems in cutting, 
great work. (By the way, these two problems are the only reason I have a 4 
star rating, you have an extra star waiting to be added!)"
3,"July 18, 2018"," One of my top editing apps. The only complaint I have is that sometimes the 
removal tool just cuts and pastes another area of the photo into the area I 
want to remove. At other times, it completely removes the area I've painted 
over. Great little app! :)"
1,"July 14, 2018"," Too much of our private information is needed to use this application. 
Sadly, I don't need to editor a single picture that bad for you to access 
my social media, Web browsers, purchases/payments and my date of birth. 
Google Play should remove CyberLink apps from store."
5,"July 15, 2018"," The app is one of my main editing apps. It works very well and has many 
features that i love to play around with. The only problem is that there 
are acational ads, and even then they are very rare!"
4,"July 7, 2018"," So far, it's good. I haven't tried everything yet, but for the few simple 
things I've done, it's been great. It would just be better if once you 
'finished' adding text, you could go back on it to edit it. Otherwise, 
fantastic!"
5,"July 12, 2018"," This app is the best that I used.If u can use there very much 
functions,that u always need. If somebody says its bad app coz he or she 
has mistakes with working. Thank you so much. I found any mistake from this 
app. 😘Good luck, Iroda!"
5,"July 9, 2018"," Old version is better than this new update coz.wgen i edit text when i save 
from old version is no problem but in this update its changing to blur..its 
really upset. So please solve this problem"
5,"July 9, 2018"," Really enjoying editing with this app. Great fun and awesome effects. A bit 
limited on options of fonts, effects if you have free version, not sure 
what full version offers."
1,"July 16, 2018"," Bait and Switch ::: July of 2018 ::: Great tools that can be used once, or 
once a day without upgrading to an annual subscription. Don't waste your 
time."
5,"July 9, 2018"," One of the best photo editing apps in the app stores. It makes it easy to 
have your own photo as you like in just seconds. I use it directly snap 
photo and edit it to promote my products. It is amazing"
5,"July 13, 2018"," I have been using this app for a long time.... The only drawback i've ever 
come across is the effects need to be paid to be used"
5,"July 8, 2018"," I've never reviewed an app but I was so impressed with this one that I 
wanted to let people know how great it is. This app is so easy to use and 
there are so many fun pictures I can create. I would recommend downloading 
this for anyone I know."
4,"July 14, 2018"," I am the one of the user who using photodirector from last 2 or 3 years His 
blur tool isn't work well And PLZZ add a erase tool like PicsArt if u added 
that your app will be superbest editor for Android"
4,"July 11, 2018"," I like this app. You can do a lot of tricks with it like mirrors, colorpop, 
filters, etc. One improvement for the app is to allow people to go back 
steps after editing a pic."
2,"July 8, 2018"," Whenever I'm editing a picture, it crashes and I have to start all over 
again"
5,"July 16, 2018"," I just started using this app and I like it, am still learning.it's 
interesting."
4,"July 10, 2018"," Can be difficult in the learning curve if you want your teenagers to be 
comfortable using it. Otherwise, it is similar to many other quality photo 
editing apps."
5,"July 15, 2018"," This app is so easy to use versatile, and user friendly. Go for it!"
4,"July 9, 2018"," Best editing features on a phone app yet but navigation can be occasionally 
unintuitive. Overall excellent app"
1,"July 9, 2018"," I hate this app they don't have life time subscription. Developers are gold 
digger 🖕🌵 So i uninstall this."
5,"July 14, 2018"," Everything is good and superb... But we unable to remove that something you 
written in photos."
5,"July 6, 2018", To edit faces like wrinkle when age increase
5,"July 12, 2018"," Love it, i just downloaded this app to edit some if my daughters 2month old 
photos and it works amazing"
3,"July 17, 2018"," Photo saving speed is too slow. If this fixed than I can say this is the 
best app"
1,"July 6, 2018", This is very bad app why purchase allow for the camera
5,"July 8, 2018", Awesome easy to use can do so many things
5,"July 11, 2018", Great app! Can't stop playing with it.
4,"July 9, 2018"," One of the best I've used, years its Good"
5,"July 18, 2018"," Simply buy going to 'adjust' and pushing then 'auto' it makes my photos 
totally awsome. The light and the colors become simply wonderful!!"
5,"July 14, 2018"," I love it. Gives me the freedom to edit on the go which is very important 
for me. I recommend it to anyone looking for editing powers right at your 
fingers tips."
5,"July 15, 2018"," Very easy to use, quick results. On the go. Saves me tons of time."
5,"July 16, 2018"," My main goal is to crop and resize pictures. I did adjust the saturation on 
one shot. The app is doing everything I expected."
3,"July 13, 2018", Could you add the option to edit raw files?.....5 stars then.
2,"July 6, 2018", I only have a limited times I can use one of the editor choices
5,"July 11, 2018", The best editing app so far
4,"July 10, 2018", Really good app for simple photo editing.
5,"July 9, 2018", Its very very nice. ....editing app......all in the best app
5,"July 14, 2018"," Its great, removes unwanted stuff etc... Love it."
5,"July 15, 2018"," Amazing!!Most beautiful and smart photo app. Almost Everything in few easy 
steps. Cheers to makers :)"
5,"July 7, 2018", It's great for adding script lots of things do so and edit.
3,"July 17, 2018"," it's very amazing i would like to used this app. please! Add a more 
features and filters"
4,"July 9, 2018", Well why have u kept the effects paid?????
5,"July 17, 2018", एन्डी ऐप है जमा धुमा ठाण आली
5,"July 16, 2018", Very good แนะนำครับครบเครื่อง all you need are here.
5,"July 7, 2018", It was simple. I like the way it can make a photo look like a painting
5,"July 12, 2018", Really cool! It's a perfect tool to quickly edit your pics
5,"July 8, 2018", Lo mejor excelente.
4,"July 14, 2018", Cant Buy The Premium
5,"July 17, 2018", tool to label each person
5,"July 17, 2018", This app is AMAZING I am an up and coming photographer and I LOVE this app.
4,"July 16, 2018", Kinda fun testing out the collage making as well as beautifying pictures
5,"July 7, 2018", It does as promised...and more. I'm buying the paid app...really good.
3,"July 17, 2018", Effects are good please develop cuatomize section
5,"July 6, 2018", Love it so far.
5,"July 15, 2018", Good apps. The result even better than sotosop
5,"July 7, 2018", The best photo app ive seen yet awesome
2,"July 8, 2018", Used to be my favorite until they change the filters:(
3,"July 15, 2018", Best parts of the AP you gave 2 pay 4
5,"July 13, 2018", I have made the most simple beautiful picture out of this
5,"July 12, 2018", Great editor for fine tuning or complete transformation. Recommended. .
5,"July 16, 2018", Automatic background blur
5,"July 11, 2018", An exceptional photo app!! May just be the best out there!!
5,"July 11, 2018", Worth to download when u know little about editing tools ❤
4,"July 9, 2018", It's better than the pic collage I was using
5,"July 13, 2018"," Amazing app, would give it 6 stars if I could"
4,"July 14, 2018", Good app to edit and do more with your photos 👍
5,"July 18, 2018", This app is best editor choice.this app very good working
4,"July 10, 2018", Its great for editing on the go! Very convenient.
5,"July 10, 2018", Nice This APP And Image Cutting SUPPERB
5,"July 14, 2018", Really great free app for dressing pics on the go
5,"July 9, 2018", 😎 edit apps
5,"July 13, 2018"," You ""R"" Creators"
5,"July 12, 2018", Very easy app...lots of editing options...beautiful results 👌
5,"July 15, 2018", I think...about this app..for more new awesome features
4,"July 16, 2018", Good but not the best...
5,"July 13, 2018", A best app to edit Ur photography 👌
5,"July 15, 2018", I like it.
4,"July 8, 2018", Sneha Radhika Prince Kalinda love this application
5,"July 16, 2018"," Easy to use, lots of features. Happ y to use it."
5,"July 10, 2018", Works exactly how I need it to! I'm impressed!
5,"July 7, 2018"," First time user, easy and quick."
3,"July 10, 2018", It's ok
5,"July 14, 2018", Very very gud app. Love it
5,"July 10, 2018", Very very best editting app
1,"July 12, 2018", Bed app time best friend
5,"July 13, 2018", Really easy and fast to use love it
5,"July 17, 2018", Very good app to edit photos
5,"July 9, 2018", I loveeeeeeeeeeeee it
5,"July 10, 2018", I like it
5,"July 12, 2018", Apsolutely setisfied
5,"July 12, 2018", I like it
5,"July 10, 2018", Really simple to use. Great results.
5,"July 11, 2018"," Yeah ,it's very nice to use"
4,"July 15, 2018", Output resolution is too low.
5,"July 14, 2018", It's fantastic useful app
1,"July 16, 2018", Worst app
5,"July 8, 2018"," Amazing best app ever,"
5,"July 12, 2018", It's really perfect app
5,"July 9, 2018", Nice photo effect editor
5,"July 10, 2018", Awesome for cut out and add
4,"July 12, 2018", I like it...
5,"July 12, 2018", Very good app!
5,"July 6, 2018", Great to use asap nw
4,"July 7, 2018", Verry nice pic editing
5,"July 10, 2018", vvvvvv good app i like it
5,"July 11, 2018", This app was so nice
5,"July 13, 2018", Home made photo shop
4,"July 16, 2018", Great tools to edit photos
5,"July 14, 2018", This app is very nice
5,"July 17, 2018", This app is very useful
5,"July 18, 2018", Its a very nice app
5,"July 13, 2018"," wow,i just love this app,its very usefull.😘😘😘😘😘"
5,"July 7, 2018", Lovely app.. I like it
5,"July 9, 2018", Wow awesome
5,"July 10, 2018", Awesome App
5,"July 12, 2018", Excellent app
5,"July 16, 2018", So super good....i recommend this app to all users......😍😍😍😘
4,"July 17, 2018", Its really good.. I loved it... 😉👌
5,"July 16, 2018", Simple to use and it works.
5,"July 7, 2018", Great removal apps 😍
4,"July 11, 2018"," practical, easy to use"
5,"July 11, 2018"," So far, it's good"
5,"July 11, 2018"," , cool great Try it"
5,"July 15, 2018", I love it .thanx😘
5,"July 16, 2018", Very good aap..use full...✌thanks..
2,"July 12, 2018", Bakvash
5,"July 10, 2018", Its soooo goood
5,"July 10, 2018", Best foto editor
5,"July 10, 2018", Very good app
5,"July 14, 2018", Am satisfied with this app
5,"July 16, 2018", So nice app
5,"July 16, 2018", Its a good app
4,"July 12, 2018", Very good
5,"July 8, 2018", Gud
5,"July 11, 2018", Gd
5,"July 13, 2018", Nyc
4,"July 16, 2018", Super
4,"July 13, 2018", Okk
5,"July 15, 2018", Ok
5,"July 18, 2018", Super
4,"July 7, 2018", Simple to use.
5,"July 6, 2018", Best of editing
4,"July 8, 2018"," Best Aap ,"
4,"July 15, 2018", Nice app 😊
4,"July 11, 2018", Great app.
5,"July 9, 2018", It's nice
4,"July 15, 2018", Nice app.
5,"July 12, 2018", The Best.
5,"July 13, 2018", Awesome app!!!!!
3,"July 17, 2018", Good!
5,"July 10, 2018", Great!
